id	nm	countryCode	postalCode
3168239	San Giovanni in Persiceto	IT	-
3169522	Reggio nellEmilia	IT	-
3177090	Ferrara	IT	-
3180496	Carmagnola	IT	-
3168350	Sangano	IT	-
3176130	Giaveno	IT	-
3171058	Piacenza	IT	-
3164154	Villar Focchiardo	IT	-
4991613	East Jordan	US	-
3174922	Legnago	IT	-
6535371	San Martino in Strada	IT	-
3174638	Lodi	IT	-
5039857	Oak Grove	US	55011
3177841	Crema	IT	-
3164527	Verona	IT	-
3169447	Rho	IT	-
3177845	Creazzo	IT	-
3177651	Dairago	IT	-
3178671	Cinisello Balsamo	IT	-
668828	Rasnov	RO	-
3025668	Chazelles-sur-Lyon	FR	-
683844	Brasov	RO	-
3172495	Mozzate	IT	-
6534247	Verano Brianza	IT	-
6535580	Cartigliano	IT	-
6534454	Veniano	IT	-
3183316	Albino	IT	-
667268	Sibiu	RO	-
3172067	Olgiate Comasco	IT	-
3174543	Lovere	IT	-
3179390	Castione della Presolana	IT	-
3199523	Grosuplje	SI	-
3181207	Caldonazzo	IT	-
2659748	Martigny-Ville	CH	-
3195281	Medvode	SI	-
686254	Arad	RO	-
2972774	Thoiry	FR	-
2975410	Sciez	FR	-
3203611	Bovec	SI	-
3177263	Falcade	IT	-
6534732	Valdidentro	IT	-
3181913	Bolzano	IT	-
674826	Letea Veche	RO	-
3044062	Tazlar	HU	-
3049885	Kiskunfelegyhaza	HU	-
2781023	Deutschlandsberg	AT	-
2660177	Kehrsatz	CH	-
670889	Piatra Neamt	RO	-
2971553	Trouy	FR	-
701822	Mariupol	UA	-
675810	Iasi	RO	-
2770885	Nenzing	AT	-
2760610	Zeltweg	AT	-
2657915	Zofingen	CH	-
2764958	Hall in Tirol	AT	-
2981512	Saint-Avertin	FR	-
2831088	Sonthofen	DE	-
2661604	Basel	CH	-
2847639	Rheinfelden (Baden)	DE	-
665850	Suceava	RO	-
2658432	Tagerwilen	CH	-
665382	Tautii Magherus	RO	-
2763795	Ternitz	AT	-
2873291	Marktoberdorf	DE	-
669289	Radauti	RO	725400
2896530	Illmensee	DE	-
2822083	Titisee-Neustadt	DE	-
2766692	Sankt Georgen im Attergau	AT	-
2779378	Frankenmarkt	AT	-
2820752	Turkheim	DE	-
2843636	Rottweil	DE	-
2867714	München	DE	-
2768348	Pressbaum	AT	-
2871601	Messstetten	DE	-
2917221	Grobenzell	DE	-
2761369	Vienna	AT	-
2932924	Ehingen	DE	-
3058210	Pezinok	SK	-
2781017	Deutsch-Wagram	AT	-
2948246	Bisingen	DE	-
2865376	Neufahrn bei Freising	DE	-
2881885	Lahr	DE	-
3019372	Etrechy	FR	-
2881857	Laichingen	DE	-
2865341	Neuffen	DE	-
2899880	Holzgerlingen	DE	-
2975525	Savigny-sur-Orge	FR	-
2876462	Loffenau	DE	-
2854840	Perlesreut	DE	-
3206285	Urbach	DE	-
2996148	Mantes-la-Jolie	FR	-
3078610	Brno	CZ	-
2909313	Haßloch	DE	-
3063196	Velke Mezirici	CZ	-
2972811	Thionville	FR	-
2910935	Hangard	DE	-
2839335	Schifferstadt	DE	-
2929863	Eppelheim	DE	-
2896468	Ilvesheim	DE	-
2953402	Bad Mergentheim	DE	-
2859772	Obermichelbach	DE	-
2925550	Frankenthal	DE	-
3068797	Ostravice	CZ	-
2905457	Herzogenaurach	DE	-
763534	Nowy Sacz	PL	-
3065379	Stara Ves nad Ondrejnici	CZ	-
770293	Jaslo	PL	-
3064919	Stribro	CZ	-
2933019	Eggolsheim	DE	-
3062811	Vitkov	CZ	-
2869908	Monchberg	DE	-
2913598	Guntersblum	DE	-
2937591	Dieburg	DE	-
3068927	Opava	CZ	-
5947708	Elkford	CA	-
773380	Debica	PL	-
3067696	Prague	CZ	-
2929134	Eschborn	DE	-
3029030	Cambrai	FR	-
2858738	Oberursel	DE	-
766332	Lezajsk	PL	-
3031380	Bouchain	FR	-
3030799	Boussois	FR	-
3038731	Abscon	FR	-
2638698	Saint Stephen	GB	-
2906843	Hellenthal	DE	-
2939710	Crottendorf	DE	-
3037520	Annoeullin	FR	-
758252	Staszow	PL	-
758445	Stalowa Wola	PL	-
3062439	Vrchlabi	CZ	-
3096576	Karpacz	PL	-
769250	Kielce	PL	-
2759350	Beek	NL	-
757886	Suchedniow	PL	-
3020686	Dunkerque	FR	-
2792856	Leopoldsburg	BE	-
2647240	Headcorn	GB	-
2808559	Willich	DE	-
2649322	Fleet	GB	-
2633993	Whyteleafe	GB	-
3083788	Szczercow	PL	-
2917816	Grefrath	DE	-
2636716	Stratfield Mortimer	GB	-
2655627	Birchington-on-Sea	GB	-
760778	Radom	PL	-
762199	Pionki	PL	-
2635150	Upminster	GB	-
6690806	Cranham	GB	-
767814	Kozienice	PL	-
2639583	Rayleigh	GB	-
2653256	Chepstow	GB	-
7303225	Headwood Bolevad	GB	-
2647108	Hengoed	GB	-
6690591	Little Chalfont	GB	-
3093133	Lodz	PL	-
2849548	Rees	DE	-
2827990	Steinheim	DE	-
2758326	Brielle	NL	-
2751285	Maassluis	NL	-
2888047	Klein Wanzleben	DE	-
2745912	Utrecht	NL	-
2652941	Clare	GB	-
6301921	Kesgrave	GB	-
2641591	Newport Pagnell	GB	-
2961120	Tra Mhor	IE	-
2636749	Stowmarket	GB	-
2809919	Wettringen	DE	-
2753801	Hoofddorp	NL	-
770706	Jablonna	PL	-
2836746	Schoneiche	DE	-
2885657	Berlin Koepenick	DE	-
2649568	Feltwell	GB	-
2813660	Wathlingen	DE	-
2634010	Whittlesey	GB	-
2950159	Berlin	DE	-
2848756	Berlin Reinickendorf	DE	-
2965768	Carlow	IE	-
2647242	Heacham	GB	-
2634493	West Bridgford	GB	-
3101675	Chojna	PL	-
2654141	Buxton	GB	-
2634375	West Kirby	GB	-
2642204	Moreton	GB	-
6620310	Didsbury	GB	-
6691248	Chorlton cum Hardy	GB	-
2648405	Glossop	GB	-
3098218	Grudziadz	PL	-
2962361	An Muileann gCearr	IE	-
2637435	South Elmsall	GB	-
3101672	Chojnice	PL	-
2952633	Bargteheide	DE	-
2965471	Claremorris	IE	-
2637958	Shipley	GB	-
2655459	Blackpool	GB	-
764312	Mragowo	PL	-
2867527	Munsterdorf	DE	-
2650517	Easingwold	GB	-
2894899	Jevenstedt	DE	-
5925024	Cold Lake	CA	-
2652676	Cockermouth	GB	-
6173220	Valleyview	CA	-
6050066	La Ronge	CA	-
2618415	Koge	DK	-
2702979	Jonkoping	SE	-
588335	Tartu	EE	-
3162955	Arendal	NO	-
2717884	Degerfors	SE	-
3145375	Moss	NO	-
2718245	Dalby	SE	-
6691859	Teekkarikylae	FI	-
3147474	Lillehammer	NO	-
3145580	Molde	NO	-
3415496	Keflavik	IS	-
647741	Lohtaja	FI	-
5870294	North Pole	US	-
3157781	Fauske	NO	-
5983607	Inuvik	CA	-
5870441	Nuiqsut	US	-
3167269	SantOreste	IT	-
3164185	Villanova dAlbenga	IT	-
3164175	Villanova sullArda	IT	-
3177952	Cortina dAmpezzo	IT	-
566891	Dedenevo	RU	-
546606	Kokoshkino	RU	-
520318	Nizhnyaya Maktama	RU	-
553778	Kamenka	RU	-
524311	Murino	RU	-
495394	Shchekino	RU	-
520068	Noginsk	RU	-
580227	Avsyunino	RU	-
580167	Aysha	RU	-
473247	Vladimir	RU	-
693805	Simferopol	UA	-
488839	Starodzhereliyevskaya	RU	-
536219	Lenina	RU	-
713154	Askaniya Nova	UA	-
706466	Khartsyzsk	UA	-
831130	Znamensk	RU	-
98463	As Sulaymaniyah	IQ	-
504341	Pskov	RU	-
1262995	Mirzapur	IN	-
1270171	Haveri	IN	-
1488754	Tyumen	RU	-
3450909	Rondonopolis	BR	-
1259229	Pune	IN	-
294666	Hurfeish	IL	-
1260086	Patna	IN	-
562625	Firsanovka	RU	-
540776	Kromy	RU	-
466806	Yoshkar-Ola	RU	-
528293	Maykop	RU	-
543731	Kotelniki	RU	-
498698	Saransk	RU	-
2121874	Pravda	RU	-
1512236	Abakan	RU	-
2013159	Yakutsk	RU	-
4718711	Pflugerville	US	-
7260215	Tyndall Air Force Base	US	-
6111704	Port Colborne	CA	-
5126521	Medina	US	14103
5935277	Dartmouth	CA	-
7535690	Donnacona	CA	-
6943827	Thetford-Mines	CA	-
7602078	Ladner	CA	-
5586496	Bonners Ferry	US	-
5896522	Beaumont	CA	-
6067747	Matagami	CA	-
6093347	Olds	CA	-
5962582	Golden	CA	-
3470127	Belo Horizonte	BR	-
3353811	Otjiwarongo	NA	-
933366	Maun	BW	-
890422	Gweru	ZW	-
3469058	Brasilia	BR	-
1635882	Mataram	ID	-
3676623	Leticia	CO	-
1640344	Kendari	ID	-
186301	Mombasa	KE	-
198629	Eldoret	KE	-
191245	Kisumu	KE	-
3674654	Mocoa	CO	-
3396016	Macapa	BR	-
3674740	Miraflores	CO	-
215771	Isiro	CD	-
2234359	Bertoua	CM	-
3665900	Villavicencio	CO	-
3671519	Puerto Carreno	CO	-
2220957	Yaounde	CM	-
2325330	Owerri	NG	-
1716771	Cotabato	PH	-
2224827	Ngaoundere	CM	-
1679432	Zamboanga	PH	-
1729933	Aurora	PH	-
1151933	Nakhon Si Thammarat	TH	-
2419533	Kindia	GN	-
1717512	Cebu City	PH	-
2229798	Kousseri	CM	-
3668605	Santa Marta	CO	-
2454268	Koutiala	ML	-
1151074	Prachuap Khiri Khan	TH	-
2339937	Gusau	NG	-
1264527	Chennai	IN	-
2455518	Kayes	ML	-
2451778	San	ML	-
1614295	Phatthaya	TH	-
1712813	Gloria	PH	-
1690086	Poblacion, San Felipe	PH	-
2453348	Mopti	ML	-
2455216	Kita	ML	-
3530597	Mexico City	MX	-
1153669	Chiang Rai	TH	-
105343	Jeddah	SA	-
1266128	Koraput	IN	-
1809858	Guangzhou	CN	-
292968	Abu Dhabi	AE	-
108410	Riyadh	SA	-
289813	Dukhan	QA	-
109435	Al Jubayl	SA	31951
2513798	Mogan	ES	-
1172451	Lahore	PK	-
358448	Damanhur	EG	-
2643812	Lochmaben	GB	-
1138336	Kandahar	AF	-
1886760	Suzhou	CN	-
1858421	Kumamoto-shi	JP	-
2113164	Abiko	JP	-
1139715	Jalalabad	AF	-
1790630	Xian	CN	-
90150	Tikrit	IQ	-
5550192	West Sedona	US	-
1145352	Charikar	AF	-
1863945	Fukuroi	JP	-
1854383	Okayama-shi	JP	-
1147540	Baghlan	AF	-
4491651	Siler City	US	-
1850147	Tokyo	JP	-
1846986	Andong	KR	-
1797929	Qingdao	CN	-
4106689	Corning	US	72422
2517816	Estepona	ES	-
2514169	Marbella	ES	-
2111258	Ryugasaki	JP	-
2521886	Almeria	ES	-
325363	Adana	TR	-
1849053	Utsunomiya-shi	JP	-
2513709	Monachil	ES	-
2518794	Dos Hermanas	ES	-
298333	Sanliurfa	TR	-
2522208	Albolote	ES	-
303195	Osmaniye	TR	-
4759735	Fort Lee	US	23231
320392	Burdur	TR	-
2525068	Catania	IT	-
320995	Bodrum	TR	-
2510253	Torrevieja	ES	-
4383513	De Soto	US	63020
2523920	Palermo	IT	-
308464	Kayseri	TR	-
5417561	Colorado City	US	81019
303290	Ortakoy	TR	-
304827	Manisa	TR	-
5422191	Fountain	US	-
2516255	Jumilla	ES	-
4377664	Blue Springs	US	-
305268	Kutahya	TR	-
325303	Afyonkarahisar	TR	-
2510919	Ses Salines	ES	-
2523023	Spezzano della Sila	IT	-
309647	Agri	TR	-
2511930	Requena	ES	-
322165	Balikesir	TR	-
4503289	North Beach Haven	US	-
4910663	Savoy	US	-
3124408	Coslada	ES	-
750598	Bilecik	TR	-
743952	Kars	TR	-
3108126	Teruel	ES	-
5937615	Delta	CA	-
3111108	Salamanca	ES	-
259973	Chios	GR	-
3165828	Tempio Pausania	IT	-
4868205	Mount Pleasant	US	52641
740264	Samsun	TR	-
743882	Kastamonu	TR	-
3170196	Pontinia	IT	-
4905006	Ottawa	US	61350
4920512	Fremont	US	46737
3115233	Oimbra	ES	-
2513562	Moratalla	ES	-
3181628	Bracciano	IT	-
3120514	Huesca	ES	-
3105976	Vigo	ES	-
3116653	Moana	ES	-
3114965	Ourense	ES	-
3119172	Laracha	ES	-
3174112	Manciano	IT	-
3110880	San Andres del Rabanedo	ES	-
1854083	Omuta	JP	-
3176854	Foligno	IT	-
3124002	Curtis	ES	-
5000873	Marine City	US	-
5267785	Portage	US	53901
3114711	Oviedo	ES	-
3129329	Arteixo	ES	-
5596475	Idaho Falls	US	-
3108606	Soto del Barco	ES	-
5036062	Luverne	US	56156
4979261	South Sanford	US	-
3178957	Cesena	IT	-
5767918	Pierre	US	-
5026291	Faribault	US	-
5226534	Brookings	US	57006
3181928	Bologna	IT	-
5036727	Marshall	US	56258
5264475	New Richmond	US	54017
5038018	Montevideo	US	-
3166018	Susa	IT	-
5043556	Rockford	US	55313:55373
3164565	Vercelli	IT	-
5042561	Ramsey	US	55303
5266230	Park Falls	US	-
3173369	Mirano	IT	-
3175627	Jesolo	IT	-
5046026	Sauk Centre	US	-
5000625	Manistique	US	-
5038252	Morris	US	56267
3165185	Trieste	IT	-
3168429	San Dona di Piave	IT	-
722437	Bekescsaba	HU	-
721592	Csongrad	HU	-
673150	Calarasi	RO	910164
2766824	Salzburg	AT	-
3053281	Erd	HU	-
2842688	Saalfeld	DE	-
2871964	Mengen	DE	-
5058868	Devils Lake	US	-
2869120	Mosbach	DE	-
2877550	Lindau	DE	-
2831948	Sindelfingen	DE	-
3057630	Skalica	SK	-
3061186	Banska Bystrica	SK	-
723846	Poprad	SK	-
3068293	Pisek	CZ	-
3068830	Oslavany	CZ	-
2948825	Bingen am Rhein	DE	-
2956656	Amberg	DE	-
3068160	Plzen	CZ	-
2903806	Hirschau	DE	-
2829758	Stadtlohn	DE	-
3070325	Moravska Trebova	CZ	-
2836320	Schorndorf	DE	73614
3074967	Hradec Kralove	CZ	-
3210390	Marktrodach	DE	-
3074110	Jirkov	CZ	-
2784199	Waimes	BE	-
2935022	Dresden	DE	-
2651048	Dover	GB	-
2934246	Düsseldorf	DE	-
2855745	Paderborn	DE	-
2750630	Monster	NL	-
2828105	Steinfurt	DE	-
2960964	Loch Garman	IE	-
2638717	Saint Neots	GB	-
2804313	Ziemetshausen	DE	-
3310247	Shannon	IE	-
2963436	Kildare	IE	-
2960936	Wicklow	IE	-
2962029	Portarlington	IE	-
6179602	Wetaskiwin	CA	-
2693678	Lund	SE	-
2619068	Karup	DK	-
2615006	Randers	DK	-
2708365	Halmstad	SE	-
2663536	Vaexjoe	SE	-
2686657	Orebro	SE	-
2676176	Soedertaelje	SE	-
2673730	Stockholm	SE	-
6138201	Saint-Felicien	CA	-
3134070	Tranby	NO	-
6185377	Yellowknife	CA	-
650859	Kouvola	FI	-
2676224	Soderhamn	SE	-
5858289	Butte	US	99645
655194	Jyvaeskylae	FI	-
2671530	Storuman	SE	-
2702997	Jokkmokk	SE	-
652590	Kittila	FI	-
508606	Pochinok	RU	-
2335727	Kaduna	NG	-
508101	Podolsk	RU	-
2068079	Kwinana	AU	-
2803560	Zwickau	DE	-
3573374	The Valley	AI	-
2140691	Kone	NC	-
2150660	Saint Kilda	AU	-
2146142	Townsville	AU	-
3456283	Niteroi	BR	-
3127978	Blanes	ES	-
2645442	Kingsteignton	GB	-
265500	Aigio	GR	-
3013361	Hesingue	FR	-
3164383	Vigarano Mainarda	IT	-
3177363	Ercolano	IT	-
2809517	Wiehl	DE	-
2066052	Moana	AU	-
3428071	Santo Tome	AR	3340
3859512	Dean Funes	AR	-
3111199	Sabadell	ES	-
3129857	Aranjuez	ES	-
256223	Ovria	GR	-
2637853	Sidmouth	GB	-
2510301	Torredonjimeno	ES	-
3113082	Portugalete	ES	-
2184155	Pukekohe East	NZ	-
2979783	Saint-Germain-en-Laye	FR	-
2869791	Monheim	DE	40789
4566447	Olimpo	PR	-
2510279	Torrent	ES	-
3178738	Ciampino	IT	-
2958376	Allershausen	DE	-
3182734	Asola	IT	-
3180991	Campobasso	IT	-
4272558	Halstead	US	-
678688	Dumbravita	RO	307160
2928810	Essen	DE	45128
2149475	Singleton	AU	-
6058560	London	CA	-
2633373	Yeovil	GB	-
2644993	Lambourn	GB	-
2922102	Geesthacht	DE	-
2658216	Uster	CH	-
265488	Acharnes	GR	-
2644577	Leven	GB	-
726320	Troyan	BG	-
730919	Ikhtiman	BG	-
3109718	Santander	ES	-
2813464	Wedel	DE	-
2654728	Bridlington	GB	-
2511420	Sencelles	ES	-
3094086	Kwidzyn	PL	-
2510580	Teba	ES	-
673807	Marginea	RO	-
3175840	Gressan	IT	-
2646828	Histon	GB	-
4588936	New Ellenton	US	-
2986220	Pont-du-Casse	FR	-
3107775	Torrelavega	ES	-
2649963	Epping	GB	-
6144312	Sept-Iles	CA	-
3128201	Berga	ES	-
2640526	Peebles	GB	-
2512127	Pucol	ES	-
2164149	Guyra	AU	-
4951699	Spencer	US	1562
2915128	Groß-Rohrheim	DE	-
2996905	Machecoul	FR	-
2640559	Paulton	GB	-
2638878	Saffron Walden	GB	-
2177756	Ararat	AU	-
2825108	Suderlugum	DE	-
2757991	Castricum	NL	-
2989460	Orange	FR	-
2643186	Maidenhead	GB	-
2929872	Epfenbach	DE	-
2913972	Gschwend	DE	-
2818766	Unterschleißheim	DE	-
2160297	Leura	AU	-
6944112	Forestville	CA	-
2651930	Cromer	GB	-
2740313	Covilha	PT	-
2755204	Grootegast	NL	-
3182164	Bergamo	IT	-
2949012	Bietigheim-Bissingen	DE	-
2960970	Westport	IE	-
2638027	Sherburn in Elmet	GB	-
5964700	Greater Sudbury	CA	-
971421	Newcastle	ZA	-
2982757	Rosny-sous-Bois	FR	-
2062338	Rockingham	AU	-
349340	Sharm ash Shaykh	EG	-
1007311	Durban	ZA	-
2994043	Meze	FR	-
2822100	Tirschenreuth	DE	-
1167718	Punch	IN	-
1261913	Nangloi Jat	IN	-
3172768	Monterotondo	IT	-
2861402	Oberasbach	DE	-
7669012	Walnut Grove	CA	-
5798318	Indianola	US	98342
2751738	Lelystad	NL	-
2515708	Lanjaron	ES	-
2986795	Plerin	FR	-
6535757	Turate	IT	-
3165576	Tombolo	IT	-
2867160	Nahe	DE	-
3352844	Swakopmund	NA	-
2653279	Cheddleton	GB	-
1847966	Akashi	JP	-
6095645	Owen Sound	CA	-
3117814	Lugo	ES	-
3012649	Issy-les-Moulineaux	FR	-
2634573	Wellington	GB	-
3061734	Zbysov	CZ	-
2519466	Xirivella	ES	-
3044760	Szekszard	HU	-
3023107	Courcelles-Chaussy	FR	-
785082	Tetovo	MK	-
3182153	Bernalda	IT	-
6535071	Donnas	IT	-
6534790	Tirolo - Tirol	IT	-
2841590	Sankt Ingbert	DE	-
2463679	Kerkyra	GR	-
1258847	Rajkot	IN	-
2644726	Leatherhead	GB	-
2665902	Vadstena	SE	-
3168865	Roverbella	IT	-
3463605	Farroupilha	BR	-
3178521	Cocquio Trevisago	IT	-
2636928	Steyning	GB	-
5895650	Beaconsfield	CA	-
2643198	Maghull	GB	-
2619771	Horsens	DK	-
6232082	Pakuranga	NZ	-
2975785	Saulx-les-Chartreux	FR	-
5942845	Drummondville	CA	-
2642974	Marske-by-the-Sea	GB	-
3621184	Turrialba	CR	-
3623369	Jaco	CR	-
1727993	Baliwagan	PH	-
2653346	Chard	GB	-
3571824	Nassau	BS	-
2964472	Dunshaughlin	IE	-
3020810	Dreux	FR	-
2509929	Valldemossa	ES	-
2640045	Porthmadog	GB	-
6077243	Montreal	CA	-
6138610	Saint-Laurent	CA	-
2525041	Cefalu	IT	-
2509841	Valverde	ES	-
2163355	Hobart	AU	-
4564133	Dorado	PR	-
2800816	Buggenhout	BE	-
3169700	Quarto dAltino	IT	-
2633808	Winslow	GB	-
2067260	Maddington	AU	-
3168616	Saludecio	IT	-
2804642	Zeven	DE	-
3188225	Velika Kladusa	BA	-
2643071	March	GB	-
2755030	Haaksbergen	NL	-
2647198	Heckmondwike	GB	-
2653290	Cheadle Hulme	GB	-
6535581	Gambellara	IT	-
2658714	Schoftland	CH	-
3985604	San Luis Rio Colorado	MX	-
2653715	Carnforth	GB	-
3003391	Le Mesnil-Esnard	FR	-
3134865	Tananger	NO	-
2657859	Abbotts Ann	GB	-
2169956	Cronulla	AU	-
2526435	Zaio	MA	-
3065684	Smrzovka	CZ	-
2655664	Billingham	GB	-
3415212	Kopavogur	IS	-
2164129	Gympie	AU	-
2897557	Hundsangen	DE	-
5989045	Kamloops	CA	-
665087	Timisoara	RO	-
2857565	Ohringen	DE	-
7536148	Priozersk	KZ	-
6094578	Oshawa	CA	-
3166350	Sorrento	IT	-
2654634	Broadstone	GB	-
3179297	Cavaria	IT	-
5993072	Kitimat	CA	-
2636531	Sunderland	GB	-
3123981	Daganzo de Arriba	ES	-
3177140	Favria	IT	-
3164630	Velletri	IT	-
2637487	Southampton	GB	-
5970234	Hanna	CA	-
2890420	Kirchlinteln	DE	-
2744483	Wijk bij Duurstede	NL	-
2637087	Stanford-le-Hope	GB	-
3181018	Campi Bisenzio	IT	-
2985849	Pouillon	FR	-
2810136	Westhausen	DE	-
2637111	Stalbridge	GB	-
3179323	Cavallino	IT	-
2924802	Friedberg	DE	61231
2163237	Home Hill	AU	-
3182399	Barbarano Vicentino	IT	-
2990392	Nieppe	FR	-
2270184	Carcavelos	PT	-
3017512	Fourmies	FR	-
2634617	Wednesbury	GB	-
4939693	Holliston	US	-
2651324	Dersingham	GB	-
2749812	Noordwijk-Binnen	NL	-
2883236	Krun	DE	-
3171366	Pavia	IT	-
6535134	Montagna in Valtellina	IT	-
2759633	Assen	NL	-
3038555	Aiffres	FR	-
2150163	Sawtell	AU	-
3121519	Gava	ES	-
3531673	Cancun	MX	-
1858756	Kosai-shi	JP	-
2510245	Torrox	ES	-
2955822	Apelern	DE	-
2921242	Georgsmarienhutte	DE	-
3175058	Latina	IT	-
4098161	Winfield	US	35594
2206068	New Town	AU	-
3130492	Aldeanueva de la Vera	ES	-
2744042	Zandvoort	NL	-
2647261	Hayes	GB	-
3174380	Macerata	IT	-
5894171	Barrie	CA	-
2522259	Alaior	ES	-
7932651	Bentleigh East	AU	-
2636049	Thatcham	GB	-
2919880	Glinde	DE	-
2658504	Stans	CH	-
2641555	Newton Aycliffe	GB	-
2635937	Thrapston	GB	-
2649210	Forest Row	GB	-
2648372	Godalming	GB	-
1273909	Churachandpur	IN	-
2834129	Schworstadt	DE	-
6693245	Knaphill	GB	-
2943320	Bruhl	DE	50321
4456121	Black Mountain	US	-
255524	Peristeri	GR	-
5884467	Amherst	CA	-
6544881	Amsterdam-Zuidoost	NL	-
2189529	Invercargill	NZ	-
2644559	Lewes	GB	-
2076378	Blackwood	AU	-
2651311	Desborough	GB	-
2658986	Romanel	CH	-
2813344	Wegscheid	DE	-
2853200	Pliening	DE	-
3209953	Overcombe	GB	-
3471910	Apucarana	BR	-
2748533	Poeldijk	NL	-
2866087	Neubukow	DE	-
2145214	Victoria Point	AU	-
3854895	Granadero Baigorria	AR	-
2661228	Cham	CH	-
3166182	Stazzano	IT	-
3182221	Bellinzago Novarese	IT	-
3162651	Askim	NO	-
2266961	Lourinha	PT	-
6183141	Wingham	CA	-
6173864	Vernon	CA	-
2736930	Ovar	PT	-
3126888	Cambrils	ES	-
2638600	Sandbach	GB	-
3165647	Tirano	IT	-
3166989	Scandiano	IT	-
3530103	San Miguel de Cozumel	MX	-
3688689	Bogota	CO	-
3117164	Mataro	ES	-
7288344	Vik	NO	-
2647461	Harlow	GB	-
2656947	Ashington	GB	-
2645163	Knaresborough	GB	-
5955815	Fort Erie	CA	-
2851746	Pulheim	DE	-
2510764	Sueca	ES	-
2651561	Dalry	GB	-
3582672	Belmopan	BZ	-
2749164	Ouddorp	NL	-
3842670	Olavarria	AR	-
2657896	Zurich	CH	-
2658007	Zuerich (Kreis 3) / Alt-Wiedikon	CH	-
2652877	Cleland	GB	-
2180995	Tokoroa	NZ	-
2641599	Newport	GB	PO30 1UD
2647644	Hale	GB	GU9 9QB
6535097	Casale Litta	IT	-
2155472	Newcastle	AU	-
3077920	Ceska Trebova	CZ	-
3016078	Gif-sur-Yvette	FR	-
2759706	Apeldoorn	NL	-
2871045	Mindelheim	DE	-
643153	Paimio	FI	-
3165524	Torino	IT	-
2976695	Saint-Vallier-de-Thiey	FR	-
3129877	Aranda de Duero	ES	-
5964304	Grande Cache	CA	-
3491948	Villa Bisono	DO	-
3510969	Cabarete	DO	-
2634755	Warminster	GB	-
2161311	Kingston	AU	-
3036903	Armentieres	FR	-
2756139	Emmeloord	NL	-
2634032	Whitley Bay	GB	-
3178619	Citta di Castello	IT	-
8050879	Iturrama	ES	-
3181102	Camerano	IT	-
2895913	Insheim	DE	-
2748729	Papendrecht	NL	-
3177828	Crespano del Grappa	IT	-
2748371	Raalte	NL	-
2754692	Heemstede	NL	-
2654668	Briton Ferry	GB	-
3038142	Allennes-les-Marais	FR	-
736694	Asprovalta	GR	-
2652617	Cold Ash	GB	-
2988063	Penta-di-Casinca	FR	-
2655785	Beverley	GB	-
2516395	Jaen	ES	-
5926268	Colwood	CA	-
2069646	Hope Valley	AU	-
3131093	Abegondo	ES	-
2511329	San Juan de Aznalfarache	ES	-
2747034	Soest	NL	-
3168913	Rossano Veneto	IT	-
786714	Pristina	XK	-
3471039	Balneario Camboriu	BR	-
2759016	Beuningen	NL	-
2635703	Tonbridge	GB	-
733905	Veroia	GR	-
2512825	Pedreguer	ES	-
251833	Volos	GR	-
2511388	San Fernando	ES	-
2525448	Caltanissetta	IT	-
3179837	Casirate dAdda	IT	-
2638019	Sheringham	GB	-
5749213	Rogue River	US	-
2650628	Durham	GB	-
2754659	Heerhugowaard	NL	-
2984741	Quiberon	FR	-
2513167	Ogijares	ES	-
3176405	Galbiate	IT	-
2755485	Goedereede	NL	-
2756644	Drachten	NL	-
3031582	Bordeaux	FR	-
2939819	Coswig	DE	06869
2756865	Dieren	NL	-
2652997	Cinderford	GB	-
3119027	Lasarte	ES	-
2748413	Purmerend	NL	-
8131396	Breakeyville	CA	-
2660038	La Neuveville	CH	-
2515692	La Orotava	ES	-
6941548	Ypenburg	NL	-
2758838	Bleiswijk	NL	-
3051516	Hered	HU	-
2755358	Grave	NL	-
2650732	Dunfermline	GB	-
2059589	Unley	AU	-
2521964	Aljaraque	ES	-
2510911	Sevilla	ES	-
2756569	Drimmelen	NL	-
770157	Jedrzejow	PL	-
5830007	Lander	US	-
2951825	Bayreuth	DE	-
5943865	Duncan	CA	-
671768	Oradea	RO	-
3169984	Pozzuoli	IT	-
2660999	Domdidier	CH	-
3107418	Tudela	ES	-
2932382	Eichenau	DE	-
2782043	Bad Voslau	AT	-
3178125	Corbetta	IT	-
2757872	Culemborg	NL	-
6620355	Bowthorpe	GB	-
2910167	Hartenstein	DE	-
606086	Gaellivare	SE	-
2747182	Sleen	NL	-
2612629	Stenlose	DK	-
616743	Druzhkovka	UA	-
711621	Borova	UA	8522
2759621	Asten	NL	-
1693778	Pililla	PH	-
6118158	Red Deer	CA	-
2633708	Wokingham	GB	-
726890	Stamboliyski	BG	-
2639912	Preston	GB	-
3174254	Maglie	IT	-
3102679	Branice	PL	-
5918021	Casselman	CA	-
3165365	Tortoreto	IT	-
5440516	Strasburg	US	80136
2658377	Thun	CH	-
2058430	Whyalla	AU	-
6137633	Saint-Constant	CA	-
2651181	Doddington	GB	-
3132208	Vennesla	NO	-
2643029	Market Deeping	GB	-
5101873	North Arlington	US	-
2746609	Strijen	NL	-
3105184	Vilanova i la Geltru	ES	-
2646073	Inverurie	GB	-
3646738	Caracas	VE	-
2519240	Cordoba	ES	-
2649715	Falmouth	GB	-
3180940	Campomorone	IT	-
2637546	Solihull	GB	-
2941173	Burgrieden	DE	-
2828871	Steinau an der Strasse	DE	-
2990463	Nexon	FR	-
2635022	Valley	GB	-
